Cell_Layer_L2/3,Cell_Layer_L4,Cell_Layer_L5,Cell_APThreshold_Slope,Cell_Depth,firing_rate,ap_duration,std_vm,fft_low,fft_high,ap_threshold,mean_vm,cell_type
0.0,0.0,1.0,0.25,0.8550724637681159,0.04384166535246807,0.19494621021449093,0.5257337322004196,0.2769632540795138,0.6763349296156762,-0.3337463026752024,0.18246255705156444,EXC
1.0,0.0,0.0,0.25,0.125,0.10676549440151396,0.13148519922623483,0.2828547734267913,0.25562132011105054,0.2685554173880759,-0.2029087780044087,1.238557130731501,SST
1.0,0.0,0.0,0.25,0.1829710144927536,0.035483362245702574,0.08276573787409701,0.18237180891443694,0.163955476390455,0.30906193541156995,-0.467405455734951,0.6668690835268376,SST
1.0,0.0,0.0,0.25,0.1829710144927536,0.04321085002365557,0.08399810173781383,0.1808701337350942,0.17882776107995468,0.3157939604967733,-0.37263204715420256,0.83452596618874,SST
0.0,1.0,0.0,0.375,0.6557971014492754,0.03027913578299953,0.16253869969040247,0.38576364682550096,0.3350255974748875,0.6067890928106021,0.11620583571247403,0.5750172821580904,EXC
0.0,1.0,0.0,0.375,0.6557971014492754,0.021290017347421544,0.15280357757137938,0.4403709271495015,0.2855016478407932,0.6281860402247532,0.15001718671628209,0.2367439157019507,EXC
0.0,1.0,0.0,0.75,0.6648550724637681,0.50014643927276,0.04669692912726967,0.37817268697311895,0.6304827824211727,0.43864407551213785,-0.43975250364925017,0.5536554550416037,PV
0.0,1.0,0.0,0.75,0.6648550724637681,1.0,0.052995811327627006,0.3983941791606382,0.43274505495283166,0.5769341901651646,-0.653932451055029,0.32428641828464605,PV
1.0,0.0,0.0,1.0,0.5289855072463768,0.20264942438101247,0.050783631085036904,0.2918447866458636,0.6834198477269798,0.2769384923588241,-0.5017737644669736,0.1130480151781859,PV
0.0,1.0,0.0,0.875,0.6811594202898551,0.09462229932187352,0.04055727554179566,0.3242479473945697,0.5725970963541931,0.36949912958717174,-0.3543559944807059,-0.18967411218115737,PV
0.0,1.0,0.0,0.875,0.6811594202898551,0.09414918782526414,0.04153896417069869,0.3254023494278813,0.5832553870152373,0.3660265603743306,-0.2591749031474937,-0.1176094332699887,PV
0.0,1.0,0.0,0.625,0.6467391304347826,0.15563736819494367,0.04947718908814767,0.2990798726440462,0.4948235436100983,0.412831264065524,-0.34803909598427474,0.5128535539424979,PV
0.0,1.0,0.0,0.625,0.6467391304347826,0.16464280082005991,0.04545211914166755,0.3929831633053648,0.5199748021920756,0.590158310612108,-0.2541034152267936,0.48121195806235434,PV
0.0,1.0,0.0,0.625,0.6938405797101449,0.02680965147453083,0.052558732471316684,0.161371805444454,0.34398985070275767,0.16019782175110997,-0.3979923122940681,0.248732674245646,PV
0.0,1.0,0.0,0.625,0.5851449275362319,0.05850812174735846,0.06258710038136406,0.2788723992463475,0.5027912318988994,0.20652413568451838,-0.5289308589553248,-0.3079675341096364,SST
0.0,1.0,0.0,0.375,0.6503623188405797,0.05661567576092099,0.09795010219305432,0.21920954263490983,0.20559567015416907,0.19906111654422098,0.04964780141451413,1.4104330825617444,SST
0.0,1.0,0.0,0.375,0.6503623188405797,0.01561267938810913,0.09681958907965098,0.08455252470399566,0.10134590076552547,0.11639829296414544,-0.150631124148329,1.2579988864767353,SST
1.0,0.0,0.0,0.5,0.1920289855072464,0.2518910864706426,0.188850478833475,0.9160771640769567,0.800185531697444,0.8038960636105132,0.6933013846813859,2.6608538055136024,VIP
1.0,0.0,0.0,0.5,0.1920289855072464,0.22062766125216843,0.1950796345023092,0.8593681855466042,0.5527070298465253,0.6929420072242978,0.6643710918499318,2.2673720897385365,VIP
1.0,0.0,0.0,0.5,0.1920289855072464,0.2184198076013247,0.1967430787629511,0.8265940895574109,0.6067471357350082,0.6164813707288581,0.7067683860576714,2.6849719397953553,VIP
1.0,0.0,0.0,0.5,0.1920289855072464,0.1987068285759344,0.20555064130915524,0.7876700991798173,0.5985412809506994,0.5819848703147446,0.7366105344972496,2.746418367107703,VIP
1.0,0.0,0.0,0.25,0.14855072463768115,0.2660463649266677,0.1381572065384354,0.5739652438654996,0.4801961706946598,0.5761267023625634,0.23791688533267233,1.69557147814212,VIP
1.0,0.0,0.0,0.25,0.14855072463768115,0.28512852862324556,0.15226444560124933,0.6786545386807721,0.4631548667727644,0.612464723080201,0.41140713570743626,1.8353850884959522,VIP
0.0,1.0,0.0,0.5,0.45833333333333337,0.012398784049073082,0.12832002607137033,0.3429718144120936,0.23888000969075668,0.38136181756438897,-0.24484995296001222,-1.3295791708779123,EXC
0.0,1.0,0.0,0.5,0.45833333333333337,0.013247121905062293,0.13666519239274655,0.4079375309073883,0.3203497469190311,0.44728081724954744,-0.193288378793779,-0.9818214720881921,EXC
0.0,1.0,0.0,0.5,0.5307971014492754,0.005677337959312411,0.15634674922600617,0.21566789646148116,0.28996133005383884,0.22756720697848543,-0.22052826488364605,-0.49852863608490944,EXC
0.0,1.0,0.0,0.375,0.5108695652173914,0.010093045260999842,0.18459752321981424,0.38788098031080637,0.4309429355354135,0.5013959177168852,0.5677442574157382,0.44101985442140124,EXC
0.0,1.0,0.0,0.375,0.6557971014492754,0.015297271723702887,0.1486068111455108,0.37895537597057766,0.295708722036494,0.5087220238412316,0.08579627839692938,-0.2862663197573999,EXC
0.0,1.0,0.0,0.375,0.6557971014492754,0.011039268254218578,0.14953560371517027,0.38739204182249604,0.2871815638943783,0.40364020590755817,0.09210708221987239,-0.3496025774844787,EXC
0.0,1.0,0.0,0.25,0.605072463768116,0.016558902381327865,0.2093100398053958,0.24275596292106227,0.5657977943489605,0.3747117742477381,-0.19268630209604373,0.24664455045007974,EXC
0.0,1.0,0.0,0.625,0.5289855072463768,0.007772546015725325,0.12437743976309056,0.3987942162112577,0.3878454531073613,0.5960926845096781,-0.13187228996341205,-0.9477035930206503,EXC
0.0,1.0,0.0,0.625,0.5289855072463768,0.02602113231351522,0.12496481846327047,0.442207109941365,0.3365092930510694,0.7997147319613906,0.006260940440473414,-0.4109447190618166,EXC
